age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30, State-gov,8, Married-spouse-absent, Tech-support, Own-child, White, Female,8143,294,15, Mexico, >50K
47, Private,6, Separated, Prof-specialty, Unmarried, Other, Male,15699,973,21, Thailand, >50K
48, Private,7, Married-civ-spouse, Sales, Husband, White, Male,21493,1617,28, France, <=50K
56, Never-worked,4, Married-AF-spouse, Adm-clerical, Husband, White, Male,465,28,56, Honduras, <=50K
46, Federal-gov,9, Married-spouse-absent, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,35369,2100,33, Japan, >50K
31, Private,3, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,180,53,43, Portugal, <=50K
54, Private,4, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,579,38,58, El-Salvador, <=50K
42, Local-gov,5, Divorced, Exec-managerial, Own-child, White, Male,2549,251,64, Laos, <=50K
46, Self-emp-not-inc,8, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,31717,2042,29, Thailand, <=50K
44, Self-emp-not-inc,7, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,9192,1001,11, Philippines, <=50K
56, Federal-gov,6, Married-AF-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,6184,199,44, El-Salvador, <=50K
48, ?,7, Divorced, Other-service, Not-in-family, Other, Male,13478,1130,11, France, <=50K
26, Private,7, Separated, Protective-serv, Other-relative, Other, Female,2100,78,8, ?, <=50K
54, Local-gov,7, Separated, Exec-managerial, Unmarried, White, Male,12033,1523,13, Nicaragua, >50K
49, Private,8, Divorced, Other-service, Unmarried, Other, Female,19899,744,47, England, <=50K
22, Local-gov,5, Never-married, Other-service, Own-child, White, Female,842,177,16, Portugal, <=50K
25, State-gov,6, Married-spouse-absent, ?, Husband, White, Female,1250,44,6, Columbia, >50K
40, Self-emp-inc,8, Married-AF-spouse, Tech-support, Unmarried, White, Male,24097,1167,33, Haiti, <=50K
34, Private,5, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,932,159,45, Dominican-Republic, <=50K
42, Private,7, Married-AF-spouse, Exec-managerial, Husband, White, Female,12822,1276,17, Laos, <=50K
23, Without-pay,5, Divorced, Sales, Own-child, White, Female,511,335,4, ?, <=50K
51, Self-emp-inc,7, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,11487,1252,5, United-States, <=50K
34, Local-gov,5, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,1676,242,44, Poland, <=50K
59, Private,3, Married-AF-spouse, Farming-fishing, Unmarried, White, Male,52,4,62, Puerto-Rico, <=50K
38, Self-emp-not-inc,8, Separated, Exec-managerial, Husband, White, Female,15911,764,24, Canada, >50K
21, Private,5, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,1496,278,13, Iran, <=50K
39, Private,6, Never-married, Farming-fishing, Not-in-family, Other, Male,8133,626,51, Outlying-US(Guam-USVI-etc), <=50K
42, Private,8, Separated, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,20345,1661,26, Canada, <=50K
36, State-gov,5, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Female,394,22,11, United-States, <=50K
26, Private,6, Separated, Transport-moving, Own-child, White, Female,2576,348,26, Philippines, <=50K
81, Self-emp-not-inc,2, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,21, Iran, <=50K
27, Federal-gov,7, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,7179,796,24, Portugal, >50K
36, Federal-gov,7, Married-AF-spouse, Protective-serv, Not-in-family, White, Female,8931,1325,18, England, <=50K
51, Private,3, Married-AF-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,52,13,78, United-States, <=50K
48, Private,6, Married-civ-spouse, Protective-serv, Unmarried, White, Female,10959,589,12, Yugoslavia, >50K
36, Federal-gov,8, Widowed, Other-service, Husband, White, Male,21900,1321,40, Jamaica, <=50K
24, Private,7, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,2273,64,6, ?, >50K
51, Without-pay,8, Married-AF-spouse, Prof-specialty, Other-relative, Black, Female,20255,1520,13, England, >50K
56, ?,7, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,11538,1146,5, India, >50K
57, Without-pay,7, Married-civ-spouse, Sales, Husband, White, Male,10535,1056,4, England, >50K
19, Private,3, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15,11,13, Iran, <=50K
30, State-gov,3, Married-AF-spouse, Farming-fishing, Not-in-family, White, Female,3,0,2, El-Salvador, >50K
30, Private,5, Married-AF-spouse, Transport-moving, Husband, White, Female,915,173,38, Iran, <=50K
40, Private,2, Married-civ-spouse, Farming-fishing, Husband, White, Female,90,21,75, Germany, <=50K
48, Without-pay,8, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,26753,1838,21, United-States, >50K
19, Private,4, Divorced, Exec-managerial, Not-in-family, White, Female,123,47,13, Iran, <=50K
83, Self-emp-inc,2, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3,0,20, United-States, <=50K
79, Never-worked,3, Married-spouse-absent, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,17,0,25, Philippines, <=50K
45, Self-emp-inc,8, Married-AF-spouse, Tech-support, Unmarried, White, Male,17367,659,41, India, <=50K
69, Self-emp-not-inc,4, Married-civ-spouse, Adm-clerical, Wife, White, Male,357,8,36, Trinadad&Tobago, <=50K
46, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, Other, Male,37695,2188,43, Poland, <=50K
27, Private,7, Widowed, Sales, Not-in-family, Black, Female,6209,860,20, Guatemala, <=50K
53, Self-emp-inc,5, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,1283,77,57, Trinadad&Tobago, <=50K
48, Self-emp-inc,7, Never-married, Other-service, Not-in-family, White, Male,5887,644,5, ?, >50K
46, Self-emp-not-inc,7, Divorced, Sales, Other-relative, Other, Male,27594,1627,36, Puerto-Rico, >50K
67, Self-emp-not-inc,4, Married-AF-spouse, Handlers-cleaners, Wife, White, Female,134,1,30, Columbia, <=50K
51, Private,5, Married-AF-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,896,77,64, South, <=50K
39, Local-gov,8, Never-married, ?, Unmarried, Amer-Indian-Eskimo, Female,22506,1082,31, United-States, >50K
34, Private,8, Separated, Protective-serv, Wife, White, Male,15435,1055,38, United-States, <=50K
49, Never-worked,8, Married-AF-spouse, ?, Husband, Black, Female,22478,833,47, El-Salvador, <=50K
55, Federal-gov,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,884,21,33, Germany, <=50K
27, Private,7, Widowed, Priv-house-serv, Wife, Asian-Pac-Islander, Male,5639,588,27, Philippines, <=50K
26, Private,6, Divorced, Priv-house-serv, Own-child, White, Female,2283,645,10, Hungary, <=50K
47, Self-emp-inc,8, Divorced, ?, Not-in-family, White, Male,23587,1064,53, China, <=50K
44, State-gov,9, Widowed, Handlers-cleaners, Husband, White, Female,41459,2029,46, Germany, <=50K
65, Private,3, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,110,5,47, Germany, <=50K
44, Private,3, Married-civ-spouse, Farming-fishing, Own-child, White, Female,108,23,78, Laos, <=50K
30, Private,5, Married-civ-spouse, Craft-repair, Own-child, White, Male,1516,240,38, Peru, <=50K
55, Private,2, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,7,2,82, El-Salvador, <=50K
63, Private,6, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,3998,501,1, Philippines, <=50K
22, Private,4, Divorced, Farming-fishing, Own-child, Asian-Pac-Islander, Male,176,256,2, Iran, >50K
47, Private,7, Divorced, Adm-clerical, Other-relative, White, Male,18146,868,55, Nicaragua, >50K
35, State-gov,7, Married-civ-spouse, Prof-specialty, Husband, Other, Female,10426,471,17, Japan, >50K
55, Federal-gov,6, Married-AF-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,3937,164,47, South, <=50K
41, Local-gov,8, Never-married, Other-service, Wife, White, Male,20753,941,39, South, >50K
17, Private,3, Divorced, Craft-repair, Wife, White, Female,14,34,1, United-States, <=50K
28, Private,7, Never-married, Protective-serv, Own-child, White, Male,5544,573,29, ?, >50K
36, Private,8, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,19768,852,30, Haiti, >50K
62, Federal-gov,6, Married-spouse-absent, Farming-fishing, Unmarried, Other, Female,2090,52,39, Canada, <=50K
47, ?,5, Separated, Exec-managerial, Unmarried, White, Female,13008,894,17, Outlying-US(Guam-USVI-etc), >50K
66, Self-emp-not-inc,2, Married-AF-spouse, Farming-fishing, Husband, White, Female,0,0,11, El-Salvador, <=50K
38, Private,5, Married-AF-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,2115,237,57, Nicaragua, <=50K
51, ?,8, Married-AF-spouse, ?, Unmarried, White, Male,17994,1513,11, Poland, >50K
24, State-gov,6, Never-married, Handlers-cleaners, Wife, White, Female,2312,69,7, India, >50K
46, Private,7, Divorced, Tech-support, Husband, White, Female,26612,1595,35, El-Salvador, <=50K
44, Never-worked,9, Married-civ-spouse, Sales, Husband, White, Male,36119,2190,38, Jamaica, <=50K
48, Federal-gov,7, Married-civ-spouse, Prof-specialty, Own-child, White, Female,24093,1702,31, Jamaica, >50K
32, Self-emp-inc,6, Divorced, Sales, Own-child, White, Female,1806,621,6, Mexico, >50K
33, Private,6, Married-AF-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,4188,973,11, Philippines, >50K
23, Private,5, Divorced, Exec-managerial, Own-child, White, Female,1149,210,20, ?, <=50K
40, ?,8, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,18803,1715,28, India, >50K
29, Private,5, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,1697,257,36, United-States, <=50K
44, Private,6, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,5497,425,63, United-States, <=50K
47, State-gov,7, Divorced, Handlers-cleaners, Unmarried, Other, Male,23778,1616,32, China, <=50K
54, Private,2, Married-AF-spouse, Adm-clerical, Not-in-family, White, Male,1,1,86, Peru, <=50K
51, Never-worked,7, Widowed, Other-service, Wife, Other, Male,12934,525,48, India, <=50K
40, Local-gov,7, Married-spouse-absent, Other-service, Own-child, White, Male,6833,973,11, United-States, >50K
66, Self-emp-not-inc,4, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,277,3,32, El-Salvador, <=50K
30, Private,7, Divorced, Farming-fishing, Husband, White, Female,2651,111,11, Iran, >50K
52, Private,6, Married-AF-spouse, Prof-specialty, Husband, Other, Male,8044,1076,3, Dominican-Republic, <=50K
27, Private,3, Never-married, Sales, Husband, White, Male,100,39,37, France, >50K
48, Without-pay,8, Separated, Farming-fishing, Husband, Other, Female,18701,1797,15, Cuba, >50K
44, Self-emp-not-inc,7, Married-civ-spouse, Sales, Not-in-family, White, Male,14955,1282,16, France, <=50K
46, Without-pay,9, Married-AF-spouse, Handlers-cleaners, Husband, Other, Female,37343,2191,42, Taiwan, >50K
42, Never-worked,6, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,9438,646,58, Poland, >50K
48, Self-emp-not-inc,8, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,21904,1710,15, South, >50K
35, Private,5, Married-AF-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,2177,279,46, England, >50K
55, Private,7, Never-married, Other-service, Husband, Other, Male,8436,1027,3, El-Salvador, <=50K
52, Never-worked,6, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,4016,191,52, Columbia, <=50K
48, State-gov,7, Separated, Priv-house-serv, Other-relative, White, Male,14479,1640,10, Ecuador, >50K
17, Private,3, Divorced, Transport-moving, Own-child, White, Female,66,60,3, Hungary, >50K
22, Federal-gov,5, Married-civ-spouse, Sales, Not-in-family, White, Female,623,345,5, Iran, >50K
47, Private,6, Separated, Farming-fishing, Other-relative, White, Female,16045,1130,22, Haiti, <=50K
31, Private,7, Never-married, Craft-repair, Wife, Other, Female,9558,1163,22, Philippines, >50K
40, Self-emp-inc,5, Married-AF-spouse, Craft-repair, Not-in-family, White, Female,2445,252,61, Philippines, <=50K
45, State-gov,9, Separated, Other-service, Not-in-family, White, Female,37163,2186,37, Honduras, <=50K
35, Private,6, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,3162,165,17, Trinadad&Tobago, >50K
45, Local-gov,8, Married-spouse-absent, Protective-serv, Other-relative, White, Male,37638,2008,45, Haiti, >50K
46, Federal-gov,8, Never-married, Sales, Husband, Asian-Pac-Islander, Male,21325,1019,55, United-States, <=50K
74, Never-worked,3, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,52,1,33, Portugal, <=50K
46, Without-pay,8, Widowed, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,27944,2060,28, United-States, <=50K
37, Self-emp-not-inc,6, Separated, Adm-clerical, Wife, Asian-Pac-Islander, Female,1586,86,16, Peru, <=50K
56, Never-worked,6, Married-AF-spouse, Machine-op-inspct, Not-in-family, White, Female,6449,220,44, Columbia, <=50K
38, Self-emp-inc,7, Never-married, Adm-clerical, Own-child, Other, Female,7760,1145,14, Scotland, <=50K
27, Private,2, Divorced, Sales, Own-child, White, Female,7,5,42, Laos, <=50K
39, Private,5, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,4849,420,56, United-States, <=50K
53, State-gov,5, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,6844,835,10, Philippines, >50K
49, Local-gov,7, Separated, Craft-repair, Husband, Other, Male,13741,1393,7, Outlying-US(Guam-USVI-etc), >50K
67, Never-worked,5, Married-AF-spouse, Farming-fishing, Not-in-family, White, Female,514,15,38, Peru, <=50K
36, Private,3, Married-civ-spouse, Sales, Not-in-family, White, Female,346,66,59, United-States, <=50K
43, ?,7, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,11969,756,58, El-Salvador, <=50K
37, Private,4, Divorced, Farming-fishing, Husband, White, Male,897,129,59, England, <=50K
46, Never-worked,6, Married-spouse-absent, Farming-fishing, Husband, White, Female,995,37,25, India, <=50K
38, Without-pay,7, Separated, Craft-repair, Wife, Asian-Pac-Islander, Female,3769,196,24, Trinadad&Tobago, <=50K
53, Private,8, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,15240,1212,8, Mexico, <=50K
19, Private,2, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,4,4,16, United-States, <=50K
43, Without-pay,7, Never-married, Farming-fishing, Husband, White, Female,3948,167,30, El-Salvador, <=50K
38, Private,7, Divorced, Farming-fishing, Own-child, White, Male,10566,782,47, Portugal, >50K
44, State-gov,9, Divorced, Handlers-cleaners, Not-in-family, Other, Female,37177,2148,40, Greece, >50K
40, State-gov,8, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,19757,1740,29, Scotland, >50K
59, Self-emp-not-inc,3, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Female,6,0,13, Japan, <=50K
18, Private,3, Divorced, Transport-moving, Own-child, White, Female,20,13,10, United-States, <=50K
38, Self-emp-not-inc,8, Divorced, Sales, Wife, White, Female,20950,1251,45, Cuba, <=50K
32, Local-gov,8, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,13068,520,22, El-Salvador, >50K
24, Private,4, Married-civ-spouse, Farming-fishing, Own-child, White, Female,193,60,29, United-States, <=50K
31, Private,5, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Female,1264,215,39, United-States, <=50K
60, Private,7, Never-married, ?, Not-in-family, Other, Male,6304,808,2, Guatemala, <=50K
45, State-gov,8, Separated, Sales, Husband, Other, Female,34108,1774,41, Puerto-Rico, >50K
50, Never-worked,7, Married-civ-spouse, Transport-moving, Own-child, White, Male,10337,455,51, Outlying-US(Guam-USVI-etc), <=50K
54, Local-gov,7, Separated, Prof-specialty, Unmarried, White, Male,10408,1369,12, South, <=50K
40, Without-pay,6, Never-married, Machine-op-inspct, Unmarried, White, Female,1538,73,22, Italy, <=50K
49, Without-pay,6, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,14997,1253,21, ?, >50K
33, Private,5, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,951,170,43, Iran, <=50K
51, Federal-gov,6, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,4119,117,37, Guatemala, <=50K
64, Local-gov,6, Separated, Handlers-cleaners, Husband, White, Male,1730,198,1, ?, <=50K
58, Never-worked,4, Married-AF-spouse, Farming-fishing, Unmarried, Other, Male,367,20,53, Germany, <=50K
26, State-gov,7, Married-spouse-absent, ?, Other-relative, Asian-Pac-Islander, Female,3371,102,8, Japan, <=50K
44, Local-gov,9, Divorced, Protective-serv, Own-child, Black, Male,38078,2175,40, Cuba, <=50K
48, Private,6, Separated, Adm-clerical, Unmarried, Other, Female,10954,631,14, Japan, >50K
48, Private,5, Never-married, Prof-specialty, Unmarried, White, Female,7436,485,10, Yugoslavia, >50K
27, Private,6, Married-spouse-absent, Tech-support, Own-child, Other, Female,2399,84,5, El-Salvador, >50K
38, Never-worked,8, Widowed, Handlers-cleaners, Husband, White, Female,27529,1244,38, Dominican-Republic, >50K
33, Private,5, Widowed, Craft-repair, Own-child, White, Female,2031,293,41, Italy, <=50K
54, Private,6, Married-spouse-absent, Armed-Forces, Unmarried, Amer-Indian-Eskimo, Male,5786,243,48, Poland, <=50K
50, Private,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,10,3,83, United-States, <=50K
41, State-gov,7, Married-spouse-absent, ?, Not-in-family, White, Female,9563,439,33, Dominican-Republic, >50K
46, Local-gov,8, Divorced, Sales, Wife, Asian-Pac-Islander, Male,33540,1899,42, South, <=50K
40, ?,8, Separated, Machine-op-inspct, Own-child, Other, Male,31203,1847,40, Taiwan, <=50K
46, Never-worked,6, Divorced, Farming-fishing, Wife, White, Male,2664,250,65, United-States, <=50K
34, Without-pay,5, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,1309,205,44, United-States, >50K
56, State-gov,7, Separated, Handlers-cleaners, Husband, Other, Male,9123,1419,10, Japan, >50K
46, State-gov,7, Separated, Farming-fishing, Other-relative, White, Male,7527,280,38, Iran, <=50K
42, Private,5, Married-AF-spouse, Farming-fishing, Wife, White, Female,2709,263,64, Honduras, <=50K
41, Without-pay,6, Never-married, Handlers-cleaners, Not-in-family, White, Female,6078,881,10, Holand-Netherlands, <=50K
48, State-gov,7, Separated, Tech-support, Unmarried, White, Female,15001,1561,9, United-States, <=50K
38, Private,6, Married-AF-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,6017,521,49, Japan, <=50K
38, Self-emp-inc,5, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,1977,234,54, United-States, <=50K
39, Private,5, Married-civ-spouse, Sales, Not-in-family, White, Female,4298,392,55, Vietnam, <=50K
54, Private,2, Married-AF-spouse, Farming-fishing, Husband, Other, Male,9,3,82, El-Salvador, <=50K
36, Self-emp-not-inc,3, Married-spouse-absent, Priv-house-serv, Husband, Asian-Pac-Islander, Female,3,0,4, United-States, <=50K
32, State-gov,8, Married-AF-spouse, Priv-house-serv, Not-in-family, White, Female,11808,460,20, Mexico, >50K
48, ?,7, Married-civ-spouse, ?, Unmarried, White, Female,21355,1575,28, Guatemala, >50K
53, State-gov,8, Married-civ-spouse, Farming-fishing, Husband, Other, Female,12349,1667,12, Philippines, <=50K
44, Private,8, Married-spouse-absent, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,29513,1181,44, Columbia, <=50K
38, State-gov,8, Married-spouse-absent, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,18538,875,34, Holand-Netherlands, <=50K
64, Self-emp-inc,5, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,1165,34,39, Columbia, <=50K
45, Never-worked,5, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Female,747,28,22, Philippines, <=50K
67, Federal-gov,4, Divorced, Other-service, Not-in-family, White, Female,324,12,40, Germany, <=50K
31, Local-gov,6, Never-married, Farming-fishing, Not-in-family, White, Male,2832,874,9, Iran, <=50K
46, Local-gov,7, Separated, Other-service, Not-in-family, White, Female,7827,817,7, India, <=50K
50, Without-pay,5, Married-civ-spouse, Prof-specialty, Own-child, White, Female,11120,1012,16, Italy, >50K
49, Private,5, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,5655,304,6, Trinadad&Tobago, >50K
36, Federal-gov,8, Widowed, Priv-house-serv, Unmarried, Other, Male,20124,884,31, Iran, >50K
25, Private,5, Never-married, Sales, Husband, White, Male,902,172,27, Portugal, <=50K
53, State-gov,4, Divorced, Handlers-cleaners, Unmarried, White, Female,5349,676,8, Philippines, >50K
46, Without-pay,7, Separated, Prof-specialty, Not-in-family, Other, Female,23434,1382,31, Italy, <=50K
26, Without-pay,6, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,2358,657,10, United-States, <=50K
41, Private,6, Separated, Exec-managerial, Unmarried, White, Female,7421,372,10, Canada, >50K
28, Local-gov,7, Never-married, Transport-moving, Own-child, Black, Female,8551,888,25, Hungary, >50K
51, Federal-gov,7, Never-married, Farming-fishing, Husband, Black, Female,17192,617,47, France, <=50K
35, Local-gov,6, Married-AF-spouse, Sales, Own-child, White, Female,5569,1042,12, United-States, >50K
46, ?,7, Married-spouse-absent, Priv-house-serv, Own-child, Other, Male,29618,1738,39, China, >50K
52, Without-pay,8, Separated, Prof-specialty, Own-child, White, Female,13705,1726,13, El-Salvador, >50K
44, Self-emp-not-inc,4, Married-AF-spouse, Farming-fishing, Wife, White, Female,40,1,11, Iran, <=50K
36, Without-pay,8, Married-spouse-absent, Farming-fishing, Wife, Other, Female,11133,526,26, Outlying-US(Guam-USVI-etc), <=50K
39, Without-pay,7, Married-civ-spouse, Transport-moving, Husband, White, Male,15670,1615,25, Germany, <=50K
43, Private,5, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,1513,167,68, Taiwan, <=50K
73, Self-emp-inc,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,190,2,30, Germany, <=50K
42, Private,4, Married-AF-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,877,115,68, El-Salvador, <=50K
32, Private,4, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,625,128,43, Laos, <=50K
41, Private,8, Married-civ-spouse, Transport-moving, Unmarried, White, Male,23964,1274,50, Peru, >50K
42, Without-pay,8, Separated, Adm-clerical, Own-child, White, Male,28537,1948,35, Hungary, <=50K
35, Private,5, Married-spouse-absent, ?, Not-in-family, White, Female,1502,484,4, United-States, <=50K
46, ?,7, Married-civ-spouse, Exec-managerial, Husband, White, Female,28232,1738,37, England, >50K
46, Private,4, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,391,60,73, Laos, <=50K
28, State-gov,4, Never-married, Handlers-cleaners, Other-relative, White, Female,130,6,3, ?, >50K
48, Private,7, Married-spouse-absent, Tech-support, Other-relative, White, Male,21400,1494,29, India, >50K
32, Self-emp-not-inc,6, Never-married, Farming-fishing, Not-in-family, White, Female,4195,1009,11, United-States, <=50K
49, Private,8, Married-AF-spouse, ?, Husband, Asian-Pac-Islander, Male,23900,1967,27, Guatemala, >50K
43, Without-pay,9, Married-spouse-absent, Protective-serv, Husband, Amer-Indian-Eskimo, Female,43080,2141,45, Laos, >50K
39, State-gov,7, Married-AF-spouse, Protective-serv, Own-child, Black, Female,16286,1019,47, United-States, <=50K
65, Self-emp-inc,5, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,1126,25,37, Japan, <=50K
36, Private,3, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,285,56,63, Mexico, <=50K
23, Self-emp-not-inc,5, Married-AF-spouse, Craft-repair, Wife, White, Male,1474,480,9, ?, <=50K
46, Private,8, Never-married, Tech-support, Own-child, White, Male,26321,1889,22, Iran, <=50K
56, Local-gov,6, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,3504,76,38, France, <=50K
36, Private,3, Married-AF-spouse, Sales, Not-in-family, White, Male,353,69,56, Jamaica, <=50K
26, Private,5, Divorced, Priv-house-serv, Not-in-family, White, Male,762,152,30, Puerto-Rico, <=50K
52, State-gov,8, Married-AF-spouse, Handlers-cleaners, Own-child, Other, Male,18595,1480,11, Iran, >50K
51, Private,5, Married-spouse-absent, Farming-fishing, Wife, Asian-Pac-Islander, Male,2102,138,60, Columbia, <=50K
44, Private,8, Never-married, Machine-op-inspct, Own-child, Other, Male,28120,1868,29, Guatemala, >50K
47, Private,7, Married-civ-spouse, ?, Wife, Other, Female,17167,999,22, Trinadad&Tobago, <=50K
50, Private,5, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,666,78,68, Iran, <=50K
40, Private,8, Separated, Tech-support, Not-in-family, Other, Female,18008,924,25, Scotland, >50K
54, Without-pay,7, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,13237,1264,6, El-Salvador, >50K
64, Never-worked,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,406,17,43, Columbia, <=50K
32, Self-emp-inc,7, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,14987,1285,30, Laos, >50K
56, Federal-gov,6, Married-AF-spouse, Handlers-cleaners, Husband, Other, Female,6102,207,44, Hong, >50K
30, Private,7, Never-married, Prof-specialty, Wife, White, Female,6678,244,13, Vietnam, >50K
40, State-gov,7, Never-married, Sales, Husband, White, Female,13219,682,19, Vietnam, >50K
36, Self-emp-not-inc,6, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,4098,857,9, United-States, <=50K
23, Private,6, Divorced, Exec-managerial, Not-in-family, White, Male,1943,501,11, Hungary, <=50K
83, Never-worked,1, Married-AF-spouse, Handlers-cleaners, Husband, White, Male,0,0,31, Columbia, <=50K
38, Private,5, Divorced, ?, Wife, White, Female,2940,313,52, El-Salvador, <=50K
33, Self-emp-not-inc,6, Married-spouse-absent, Sales, Husband, White, Female,1226,66,11, Jamaica, <=50K
46, Private,4, Married-AF-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,718,95,71, Guatemala, <=50K
35, Self-emp-inc,6, Married-civ-spouse, Other-service, Own-child, White, Male,3288,792,8, Philippines, <=50K
21, State-gov,6, Divorced, Farming-fishing, Unmarried, White, Female,655,19,4, Yugoslavia, >50K
28, Private,6, Divorced, Transport-moving, Wife, White, Female,4042,457,31, Columbia, <=50K
39, Private,3, Never-married, Farming-fishing, Own-child, White, Female,384,65,67, Laos, <=50K
40, Without-pay,7, Married-civ-spouse, Farming-fishing, Wife, White, Male,12112,1323,18, India, >50K
43, Self-emp-not-inc,7, Married-AF-spouse, Priv-house-serv, Husband, Other, Male,7578,312,35, France, <=50K
45, ?,8, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male,32750,2076,31, Peru, >50K
39, Never-worked,8, Separated, ?, Not-in-family, White, Female,14171,687,33, Mexico, <=50K
17, Private,3, Divorced, Exec-managerial, Husband, White, Female,6,24,1, Holand-Netherlands, <=50K
38, Private,3, Widowed, Sales, Own-child, White, Female,489,80,64, Iran, <=50K
35, Self-emp-inc,4, Never-married, Sales, Own-child, White, Female,381,77,52, United-States, <=50K
35, ?,6, Separated, Farming-fishing, Not-in-family, White, Female,1467,80,14, Haiti, >50K
46, Local-gov,8, Married-civ-spouse, Farming-fishing, Husband, Other, Male,24632,1919,21, Haiti, <=50K
