age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
44, Private,9, Separated, Craft-repair, Not-in-family, Black, Female,28892,955,69, England, <=50K
33, Private,10, Divorced, Prof-specialty, Own-child, White, Female,2567,313,41, Thailand, <=50K
42, Private,15, Never-married, Prof-specialty, Not-in-family, Black, Male,216,458,42, United-States, <=50K
38, Private,12, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Female,469,680,64, Vietnam, <=50K
34, State-gov,15, Divorced, Adm-clerical, Husband, White, Male,5,138,38, United-States, <=50K
26, Self-emp-not-inc,12, Divorced, Sales, Husband, White, Male,392,102,32, South, >50K
39, Private,11, Never-married, Exec-managerial, Husband, White, Male,2509,834,45, United-States, <=50K
29, Federal-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,6,178,68, United-States, <=50K
34, Private,14, Married-civ-spouse, Other-service, Unmarried, Black, Female,18,227,53, United-States, <=50K
45, Private,10, Never-married, Other-service, Own-child, White, Female,12114,1448,50, Outlying-US(Guam-USVI-etc), >50K
31, Private,10, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,16496,256,84, Greece, >50K
20, Private,5, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,344,17,69, United-States, <=50K
35, Private,12, Never-married, Armed-Forces, Unmarried, Other, Male,114,505,64, United-States, <=50K
23, Private,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,4244,101,80, United-States, <=50K
41, Local-gov,11, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,612,806,66, United-States, <=50K
49, Never-worked,9, Never-married, Protective-serv, Unmarried, Other, Male,17933,1498,55, Japan, >50K
40, Private,11, Divorced, Machine-op-inspct, Husband, White, Female,2022,925,57, ?, >50K
44, Self-emp-inc,12, Married-AF-spouse, Protective-serv, Wife, Asian-Pac-Islander, Female,6762,996,47, Japan, <=50K
27, Private,3, Never-married, Farming-fishing, Not-in-family, White, Male,14028,216,87, United-States, <=50K
33, Private,15, Married-civ-spouse, Priv-house-serv, Husband, White, Male,1,87,31, Columbia, <=50K
44, Without-pay,10, Separated, Transport-moving, Own-child, Other, Female,19465,1070,57, United-States, <=50K
35, Private,8, Married-AF-spouse, Machine-op-inspct, Not-in-family, White, Male,25660,550,80, Italy, >50K
30, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Female,45,200,51, Portugal, <=50K
42, Private,10, Widowed, Machine-op-inspct, Husband, White, Female,5172,1074,48, Nicaragua, >50K
31, Private,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,319,393,35, Outlying-US(Guam-USVI-etc), <=50K
37, Private,12, Married-civ-spouse, Armed-Forces, Husband, Other, Male,650,536,52, United-States, <=50K
35, Private,13, Never-married, Armed-Forces, Husband, White, Male,77,406,69, United-States, <=50K
22, Private,11, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,204,37,43, Peru, >50K
38, Local-gov,14, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,351,451,29, China, <=50K
20, Private,12, Separated, Craft-repair, Own-child, White, Male,26,65,9, Italy, <=50K
21, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,158,25,47, United-States, <=50K
33, Federal-gov,15, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,6,156,51, United-States, <=50K
42, ?,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,214,460,43, Ecuador, <=50K
35, Private,15, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,9,162,28, Iran, >50K
33, Private,10, Widowed, Adm-clerical, Not-in-family, Black, Female,1581,702,34, Taiwan, >50K
49, Private,9, Divorced, Sales, Own-child, White, Female,27770,1835,51, Nicaragua, <=50K
26, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,9,178,61, United-States, <=50K
38, Private,5, Divorced, Transport-moving, Husband, Black, Female,27554,731,74, Scotland, <=50K
30, Private,11, Widowed, Other-service, Not-in-family, White, Male,470,480,30, Germany, <=50K
26, Private,15, Divorced, Transport-moving, Not-in-family, White, Female,22,128,15, United-States, <=50K
24, Private,5, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,2437,98,68, United-States, >50K
21, Private,12, Separated, ?, Husband, White, Male,91,79,9, Columbia, <=50K
28, Private,13, Married-civ-spouse, ?, Husband, White, Male,22,256,62, Portugal, <=50K
42, Federal-gov,11, Married-civ-spouse, Farming-fishing, Own-child, White, Male,2637,859,52, Canada, <=50K
30, Private,12, Married-civ-spouse, Sales, Husband, White, Female,128,277,37, United-States, <=50K
24, Self-emp-inc,15, Married-civ-spouse, Transport-moving, Husband, White, Female,0,20,5, United-States, <=50K
37, ?,14, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,499,502,31, India, <=50K
22, Private,12, Separated, Sales, Not-in-family, White, Male,91,56,12, United-States, <=50K
38, Private,15, Never-married, Prof-specialty, Not-in-family, White, Female,37,269,43, United-States, <=50K
35, Without-pay,5, Never-married, Machine-op-inspct, Husband, White, Male,28347,655,83, Ireland, <=50K
46, Without-pay,9, Married-AF-spouse, Sales, Husband, Other, Female,25463,1263,58, Outlying-US(Guam-USVI-etc), >50K
33, Federal-gov,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,14,285,73, United-States, <=50K
35, Private,5, Married-civ-spouse, Farming-fishing, Other-relative, Black, Male,23287,556,76, Peru, <=50K
24, State-gov,12, Divorced, Sales, Husband, White, Male,396,184,14, United-States, <=50K
43, Without-pay,11, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,1189,947,65, United-States, >50K
42, Federal-gov,5, Divorced, Craft-repair, Not-in-family, White, Female,33200,998,71, Cambodia, >50K
34, Private,14, Divorced, Craft-repair, Husband, Black, Male,2097,342,34, Jamaica, <=50K
22, Never-worked,12, Married-civ-spouse, ?, Own-child, White, Male,178,124,11, Columbia, >50K
22, Self-emp-not-inc,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,963,57,63, United-States, <=50K
37, Private,15, Never-married, Priv-house-serv, Husband, White, Male,13,182,34, Canada, <=50K
29, Private,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,39,29, Haiti, <=50K
38, Never-worked,10, Married-civ-spouse, Exec-managerial, Husband, White, Female,6486,1038,36, India, <=50K
38, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,19241,494,76, Jamaica, <=50K
18, Private,13, Separated, ?, Not-in-family, White, Male,4,14,4, United-States, <=50K
31, Without-pay,8, Married-civ-spouse, Craft-repair, Husband, Black, Male,20772,320,85, United-States, <=50K
31, Self-emp-inc,15, Married-civ-spouse, Adm-clerical, Husband, White, Female,72,258,21, Haiti, <=50K
37, Private,6, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15564,608,62, Jamaica, >50K
43, Private,8, Never-married, Priv-house-serv, Husband, White, Female,33366,1025,70, Scotland, <=50K
37, Self-emp-inc,8, Separated, Farming-fishing, Other-relative, White, Male,11801,593,57, Outlying-US(Guam-USVI-etc), <=50K
27, Private,9, Divorced, Machine-op-inspct, Other-relative, White, Male,1565,159,48, United-States, >50K
31, State-gov,15, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,48,225,19, South, <=50K
31, Private,5, Married-civ-spouse, Other-service, Not-in-family, White, Male,10378,348,68, United-States, <=50K
44, Private,6, Married-AF-spouse, Prof-specialty, Not-in-family, White, Female,36428,1134,72, ?, >50K
37, State-gov,15, Separated, Prof-specialty, Not-in-family, White, Female,24,234,40, India, <=50K
28, Private,15, Married-civ-spouse, Craft-repair, Husband, White, Female,2,83,10, Hungary, <=50K
20, Private,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,22,17,20, United-States, <=50K
21, Private,12, Divorced, Sales, Husband, White, Male,73,76,9, Italy, <=50K
28, Self-emp-inc,15, Never-married, Prof-specialty, Husband, White, Female,1,73,9, United-States, <=50K
34, Self-emp-inc,9, Divorced, Farming-fishing, Own-child, White, Female,4993,420,47, United-States, >50K
21, Private,12, Divorced, Other-service, Own-child, White, Female,49,83,10, Italy, <=50K
43, State-gov,12, Separated, Priv-house-serv, Not-in-family, Black, Female,3711,943,43, El-Salvador, <=50K
37, Private,11, Never-married, Exec-managerial, Husband, Other, Male,1332,662,43, Germany, <=50K
46, Self-emp-inc,10, Divorced, Other-service, Unmarried, White, Female,14153,1180,52, Peru, >50K
43, Without-pay,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,4632,900,44, Laos, >50K
28, Federal-gov,14, Never-married, Armed-Forces, Husband, White, Male,1,124,77, United-States, <=50K
51, Never-worked,9, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,30519,1939,58, Holand-Netherlands, >50K
40, Federal-gov,11, Married-civ-spouse, Armed-Forces, Husband, Other, Female,605,780,67, United-States, <=50K
32, Private,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15556,405,75, Yugoslavia, <=50K
38, Private,11, Separated, Armed-Forces, Wife, White, Male,400,707,63, India, <=50K
34, Private,15, Separated, Adm-clerical, Husband, Black, Male,11,171,22, United-States, <=50K
34, Never-worked,11, Separated, Protective-serv, Own-child, White, Female,1336,696,36, Guatemala, <=50K
27, Private,11, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,715,130,38, Nicaragua, <=50K
34, Private,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,236,351,47, United-States, <=50K
36, Private,5, Married-spouse-absent, Transport-moving, Husband, White, Female,28853,706,82, United-States, <=50K
29, Private,15, Married-civ-spouse, Adm-clerical, Husband, White, Female,13,143,14, South, <=50K
42, Without-pay,14, Separated, Armed-Forces, Other-relative, White, Female,740,656,40, Outlying-US(Guam-USVI-etc), <=50K
30, State-gov,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,59,16, Holand-Netherlands, <=50K
30, Private,8, Never-married, Craft-repair, Not-in-family, White, Male,19828,299,86, Peru, <=50K
40, State-gov,13, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,3415,701,41, Cuba, <=50K
37, State-gov,10, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,6953,761,32, Italy, >50K
30, Private,11, Separated, Exec-managerial, Not-in-family, White, Female,687,508,30, Iran, <=50K
43, Private,10, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,22126,1010,61, Laos, <=50K
40, ?,10, Married-civ-spouse, Armed-Forces, Not-in-family, Other, Female,4679,1058,44, Cambodia, >50K
47, State-gov,13, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,3052,1020,50, United-States, <=50K
24, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,15,6, England, <=50K
28, Private,13, Never-married, Prof-specialty, Own-child, White, Male,16,174,56, United-States, <=50K
38, Private,12, Married-AF-spouse, Transport-moving, Husband, Black, Male,9480,669,56, China, <=50K
29, Without-pay,14, Divorced, Transport-moving, Husband, White, Male,1858,240,51, Laos, <=50K
34, Self-emp-inc,11, Never-married, Farming-fishing, Husband, White, Male,14194,327,79, South, <=50K
31, Self-emp-not-inc,11, Married-civ-spouse, ?, Other-relative, White, Male,1437,259,30, Peru, <=50K
32, Self-emp-not-inc,15, Never-married, Adm-clerical, Husband, White, Male,0,72,23, United-States, <=50K
45, Without-pay,11, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Male,10187,1074,49, United-States, <=50K
42, Private,10, Separated, Prof-specialty, Own-child, White, Male,4348,1008,48, Ireland, <=50K
45, State-gov,13, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,1785,897,52, Haiti, >50K
46, Private,9, Divorced, Prof-specialty, Other-relative, White, Male,17570,1075,47, China, <=50K
41, ?,12, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7032,773,45, United-States, >50K
49, Private,9, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,18444,1748,58, England, <=50K
28, State-gov,11, Married-civ-spouse, ?, Unmarried, White, Male,854,153,37, United-States, >50K
34, Private,12, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,242,489,58, United-States, <=50K
35, Private,15, Never-married, Adm-clerical, Not-in-family, White, Female,13,194,48, Canada, <=50K
33, Federal-gov,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,3447,551,26, United-States, <=50K
30, Private,3, Never-married, Farming-fishing, Not-in-family, White, Male,20312,348,88, United-States, <=50K
18, Private,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,100,4,76, United-States, <=50K
35, Local-gov,7, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,10787,481,60, England, >50K
35, Private,10, Widowed, Prof-specialty, Not-in-family, Other, Male,1707,759,37, Italy, <=50K
33, Private,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,1,82,28, England, <=50K
42, Private,11, Never-married, Protective-serv, Own-child, White, Female,11272,809,50, United-States, <=50K
38, Self-emp-inc,14, Married-civ-spouse, Transport-moving, Husband, Black, Female,1084,583,34, ?, <=50K
49, Local-gov,7, Divorced, Machine-op-inspct, Wife, White, Female,37290,1567,57, Ecuador, <=50K
39, State-gov,15, Divorced, Adm-clerical, Not-in-family, White, Male,50,285,38, United-States, <=50K
28, Private,7, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,3854,204,60, United-States, <=50K
29, Private,15, Divorced, Sales, Husband, White, Female,643,175,27, United-States, <=50K
24, Private,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,22,4, Haiti, <=50K
20, Self-emp-inc,8, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,211,24,54, United-States, <=50K
41, Local-gov,11, Married-civ-spouse, Transport-moving, Unmarried, White, Female,2815,1066,58, ?, >50K
39, Never-worked,8, Married-civ-spouse, Transport-moving, Husband, Black, Male,30256,802,75, England, <=50K
41, Private,10, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,19116,830,63, Laos, <=50K
42, Without-pay,10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,16792,961,57, Holand-Netherlands, <=50K
22, Self-emp-not-inc,9, Separated, Farming-fishing, Not-in-family, White, Male,303,39,50, United-States, <=50K
23, Self-emp-inc,15, Divorced, Transport-moving, Husband, White, Female,8,60,11, China, <=50K
47, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,2850,1008,51, Taiwan, >50K
26, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,13,24, United-States, <=50K
41, Self-emp-not-inc,11, Married-civ-spouse, ?, Unmarried, White, Male,3097,1082,58, Philippines, <=50K
29, State-gov,15, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,28,22, United-States, <=50K
31, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,79,343,59, United-States, <=50K
45, Private,10, Widowed, Craft-repair, Husband, White, Male,3558,1219,63, Ireland, <=50K
35, Self-emp-inc,10, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,5258,733,29, England, <=50K
39, Private,6, Divorced, Transport-moving, Own-child, Black, Male,21011,729,64, United-States, <=50K
27, Self-emp-not-inc,11, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,865,135,41, United-States, >50K
42, Self-emp-inc,10, Married-AF-spouse, Craft-repair, Husband, White, Female,17232,963,57, United-States, <=50K
37, Private,7, Never-married, Machine-op-inspct, Unmarried, White, Male,13242,577,60, Cuba, <=50K
37, Private,14, Divorced, Adm-clerical, Husband, White, Male,1505,562,36, Jamaica, >50K
51, Self-emp-not-inc,9, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,34677,1912,59, Italy, <=50K
45, Without-pay,10, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,3046,1184,62, Portugal, <=50K
36, Private,10, Widowed, Other-service, Own-child, White, Male,4649,916,35, England, >50K
40, State-gov,14, Divorced, Prof-specialty, Husband, White, Female,1503,680,37, Puerto-Rico, <=50K
29, Self-emp-inc,15, Married-civ-spouse, Transport-moving, Husband, White, Female,0,32,23, France, <=50K
47, State-gov,10, Married-spouse-absent, Sales, Not-in-family, Other, Female,17827,1225,54, Scotland, <=50K
21, Private,9, Never-married, Adm-clerical, Husband, White, Male,264,37,48, United-States, >50K
43, Private,7, Married-spouse-absent, Sales, Other-relative, Black, Male,23432,984,58, Jamaica, >50K
36, Private,5, Never-married, Prof-specialty, Husband, White, Male,21307,627,70, England, <=50K
41, Private,11, Separated, ?, Unmarried, Black, Male,702,809,66, France, <=50K
38, Federal-gov,14, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,71,337,50, United-States, <=50K
19, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,60,12,45, Holand-Netherlands, <=50K
50, Self-emp-inc,10, Married-AF-spouse, Tech-support, Husband, Other, Female,20819,1790,58, England, <=50K
25, Private,5, Never-married, Farming-fishing, Not-in-family, White, Male,2623,103,68, United-States, <=50K
25, Private,15, Never-married, Adm-clerical, Husband, White, Female,0,31,6, China, <=50K
39, Private,11, Never-married, Armed-Forces, Unmarried, White, Female,255,649,67, United-States, <=50K
40, ?,11, Never-married, Craft-repair, Husband, Black, Female,1850,771,53, United-States, <=50K
20, Private,7, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,378,26,63, United-States, <=50K
49, Private,8, Married-spouse-absent, Transport-moving, Wife, Amer-Indian-Eskimo, Male,25020,1524,57, El-Salvador, <=50K
27, Private,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,39,174,33, United-States, <=50K
29, Private,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,37,171,43, India, <=50K
39, Self-emp-not-inc,10, Divorced, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,9889,922,35, Columbia, <=50K
27, Without-pay,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,21152,266,93, Ireland, <=50K
31, Private,15, Never-married, Other-service, Husband, White, Male,0,70,38, Hungary, <=50K
51, Private,7, Separated, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,40540,1687,60, Mexico, >50K
19, Private,14, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,4,6,15, Columbia, >50K
39, Private,11, Never-married, Adm-clerical, Husband, White, Female,13132,756,58, England, <=50K
39, Federal-gov,12, Married-civ-spouse, Other-service, Unmarried, White, Female,208,612,68, Cuba, >50K
39, State-gov,11, Never-married, Protective-serv, Own-child, White, Female,2333,808,46, United-States, <=50K
24, Private,8, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,964,87,53, United-States, <=50K
49, Private,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,21163,1439,56, Cambodia, <=50K
38, Federal-gov,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,311,641,68, South, <=50K
45, Self-emp-not-inc,9, Separated, Craft-repair, Husband, Other, Female,22630,1177,58, Scotland, <=50K
34, Private,12, Married-civ-spouse, ?, Husband, White, Male,71,451,65, India, <=50K
37, Local-gov,15, Never-married, Transport-moving, Unmarried, Black, Female,20,209,33, Haiti, <=50K
47, Private,9, Divorced, Farming-fishing, Unmarried, Black, Female,23562,1547,45, England, <=50K
17, Private,13, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,3,2, United-States, <=50K
37, Local-gov,15, Widowed, Prof-specialty, Other-relative, Black, Female,20,209,32, Iran, <=50K
31, Private,11, Married-civ-spouse, Sales, Own-child, White, Male,2083,536,25, Portugal, >50K
33, Self-emp-not-inc,11, Separated, ?, Own-child, White, Male,4073,646,27, Columbia, <=50K
44, Federal-gov,11, Married-AF-spouse, Prof-specialty, Not-in-family, Other, Male,1810,1044,65, Philippines, <=50K
22, Never-worked,12, Separated, Sales, Husband, White, Female,171,114,10, Columbia, >50K
39, Local-gov,13, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,2800,611,39, Outlying-US(Guam-USVI-etc), >50K
36, Without-pay,12, Never-married, Prof-specialty, Husband, Other, Female,272,610,62, United-States, <=50K
35, Private,10, Never-married, Exec-managerial, Not-in-family, White, Male,4995,773,30, France, <=50K
45, Never-worked,10, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,16535,1585,48, Nicaragua, >50K
27, Private,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,2247,157,56, England, <=50K
25, Private,12, Divorced, Craft-repair, Other-relative, White, Male,343,115,21, Thailand, >50K
43, State-gov,14, Widowed, Priv-house-serv, Unmarried, White, Male,365,543,44, United-States, >50K
23, Private,7, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,956,70,58, United-States, <=50K
19, Private,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,66,11,50, United-States, <=50K
40, Private,13, Married-AF-spouse, Machine-op-inspct, Own-child, White, Male,3808,686,41, Ireland, >50K
32, Private,11, Widowed, Other-service, Husband, White, Male,3151,595,26, United-States, >50K
20, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,27,17,24, Columbia, >50K
40, Federal-gov,15, Never-married, Priv-house-serv, Husband, White, Male,127,398,44, United-States, <=50K
18, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,25,5,48, United-States, <=50K
48, Private,9, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,18546,1311,55, Hungary, <=50K
34, Without-pay,10, Married-civ-spouse, Adm-clerical, Husband, White, Female,18112,357,80, United-States, <=50K
37, Private,11, Never-married, Armed-Forces, Husband, White, Male,11583,643,60, Greece, <=50K
35, Without-pay,5, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,21111,557,74, United-States, <=50K
25, Private,12, Divorced, Sales, Own-child, White, Male,225,81,24, Germany, >50K
31, Private,15, Never-married, Exec-managerial, Other-relative, White, Male,0,72,34, United-States, <=50K
44, State-gov,8, Widowed, Tech-support, Other-relative, Asian-Pac-Islander, Female,20491,1041,53, Greece, <=50K
28, Self-emp-inc,15, Divorced, Transport-moving, Husband, White, Female,133,164,20, China, <=50K
29, Without-pay,13, Married-civ-spouse, Prof-specialty, Husband, Other, Female,12,243,65, United-States, <=50K
22, Private,8, Never-married, Machine-op-inspct, Own-child, White, Male,460,45,54, England, <=50K
43, Private,12, Never-married, Armed-Forces, Not-in-family, White, Female,3710,913,43, South, >50K
32, Private,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,3371,604,26, United-States, <=50K
35, State-gov,15, Never-married, Exec-managerial, Husband, White, Female,86,305,23, Columbia, <=50K
32, Private,15, Married-civ-spouse, Other-service, Husband, White, Male,2,99,46, Trinadad&Tobago, <=50K
17, Private,7, Never-married, Farming-fishing, Not-in-family, White, Male,2,0,62, United-States, <=50K
30, Private,15, Married-civ-spouse, Priv-house-serv, Husband, White, Female,160,239,22, United-States, <=50K
36, Local-gov,10, Married-civ-spouse, Other-service, Not-in-family, White, Male,2548,868,37, Outlying-US(Guam-USVI-etc), <=50K
38, Private,10, Married-civ-spouse, ?, Unmarried, Black, Male,2826,895,41, Portugal, >50K
35, Private,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,29203,617,84, Peru, <=50K
37, Private,12, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,187,537,68, Scotland, <=50K
24, Private,2, Married-civ-spouse, Craft-repair, Husband, White, Male,13858,145,94, Outlying-US(Guam-USVI-etc), <=50K
36, Private,11, Married-AF-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,15315,457,73, Vietnam, >50K
25, Private,11, Separated, Exec-managerial, Own-child, White, Female,209,258,24, United-States, <=50K
37, Federal-gov,14, Never-married, Prof-specialty, Husband, Black, Female,39,276,48, India, <=50K
34, Self-emp-inc,11, Married-AF-spouse, Craft-repair, Not-in-family, White, Male,10943,391,71, United-States, <=50K
47, Private,10, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,14548,1208,53, Philippines, >50K
38, Private,12, Married-civ-spouse, Armed-Forces, Husband, Other, Female,168,562,69, United-States, <=50K
37, Private,12, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Female,8674,626,56, Peru, <=50K
48, Without-pay,7, Married-AF-spouse, Transport-moving, Wife, Asian-Pac-Islander, Female,36581,1431,59, Mexico, >50K
36, Local-gov,10, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,5942,749,30, Portugal, <=50K
41, Self-emp-inc,11, Never-married, Protective-serv, Unmarried, Black, Male,1049,890,66, United-States, <=50K
20, Private,12, Divorced, Farming-fishing, Own-child, White, Male,37,14,32, United-States, <=50K
35, Without-pay,10, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,2161,835,36, Italy, <=50K
46, ?,11, Separated, Prof-specialty, Wife, White, Male,5453,1306,58, India, <=50K
39, Without-pay,8, Married-spouse-absent, Transport-moving, Other-relative, White, Male,29223,721,76, Greece, >50K
25, Without-pay,11, Separated, ?, Own-child, White, Female,409,241,17, United-States, <=50K
39, Never-worked,10, Divorced, Exec-managerial, Own-child, White, Male,10336,993,35, China, <=50K
45, Private,10, Married-AF-spouse, Prof-specialty, Own-child, Black, Male,11624,1427,50, Germany, >50K
18, Private,8, Married-civ-spouse, Sales, Not-in-family, White, Male,24,3,55, United-States, <=50K
25, Local-gov,11, Divorced, Farming-fishing, Husband, White, Male,574,215,16, Thailand, <=50K
47, Never-worked,10, Married-spouse-absent, Armed-Forces, Husband, White, Female,21264,1681,47, Peru, <=50K
40, Private,10, Separated, Transport-moving, Husband, Black, Male,20716,720,69, United-States, <=50K
23, Self-emp-not-inc,12, Married-civ-spouse, Sales, Not-in-family, Black, Male,325,176,13, Cuba, >50K
48, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,20747,1715,54, ?, <=50K
17, Private,14, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,1, Columbia, <=50K
45, Never-worked,10, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,14464,1526,48, United-States, <=50K
25, Private,12, Widowed, Craft-repair, Other-relative, White, Male,335,113,21, United-States, <=50K
28, Self-emp-not-inc,4, Widowed, Machine-op-inspct, Not-in-family, White, Male,11013,252,79, United-States, <=50K
41, Private,10, Married-AF-spouse, Craft-repair, Not-in-family, White, Male,19284,854,63, Holand-Netherlands, <=50K
38, Federal-gov,15, Never-married, Machine-op-inspct, Husband, White, Male,25,228,37, ?, <=50K
46, Private,11, Married-AF-spouse, Transport-moving, Husband, White, Male,8493,1119,49, Germany, >50K
32, Self-emp-inc,10, Married-civ-spouse, Farming-fishing, Own-child, White, Female,3002,482,25, Columbia, <=50K
23, Local-gov,12, Divorced, Other-service, Own-child, White, Male,211,124,12, Columbia, >50K
31, Without-pay,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,23685,365,90, Ecuador, >50K
24, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,182,228,21, France, <=50K
24, Private,11, Separated, ?, Wife, White, Male,176,193,16, United-States, <=50K
27, Private,5, Married-civ-spouse, Tech-support, Not-in-family, White, Female,6106,187,72, Greece, <=50K
33, Without-pay,10, Separated, ?, Not-in-family, Other, Female,3510,522,27, Columbia, >50K
38, Private,15, Married-civ-spouse, Craft-repair, Husband, White, Male,47,293,46, Canada, <=50K
44, Self-emp-inc,7, Never-married, Tech-support, Not-in-family, White, Female,29114,1163,59, Poland, <=50K
38, Without-pay,14, Divorced, Craft-repair, Not-in-family, White, Female,2460,553,37, Laos, >50K
43, Self-emp-inc,8, Married-spouse-absent, Prof-specialty, Own-child, Asian-Pac-Islander, Male,32514,1001,70, Mexico, >50K
22, Private,12, Separated, Farming-fishing, Husband, White, Male,179,116,10, Portugal, >50K
37, Private,5, Married-civ-spouse, Prof-specialty, Husband, White, Female,27618,680,79, Ireland, <=50K
